公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
002100,<a href='http://www.szse.cn/certificate/individual/index.html?code=002100' target='_blank'><u>天康生物</u></a>,天康生物股份有限公司,TECON BIOLOGY Co.LTD,新疆维吾尔自治区乌鲁木齐市高新区长春南路528号,002100,天康生物,2006-12-26,"963,398,293","709,459,801",,,,0,0,西北,新疆,乌鲁木齐市,C 制造业,www.tcsw.com.cn
002101,<a href='http://www.szse.cn/certificate/individual/index.html?code=002101' target='_blank'><u>广东鸿图</u></a>,广东鸿图科技股份有限公司,"Guangdong Hongtu Technology(holdings)Co.,Ltd.",广东省肇庆市高要区金渡世纪大道168号,002101,广东鸿图,2006-12-29,"532,438,366","425,611,479",,,,0,0,华南,广东,肇庆市,C 制造业,www.ght-china.com
002102,<a href='http://www.szse.cn/certificate/individual/index.html?code=002102' target='_blank'><u>冠福股份</u></a>,冠福控股股份有限公司,"Guanfu Holdings CO.,Ltd.",福建省泉州市德化县土坂村冠福工业园,002102,冠福股份,2006-12-29,"2,633,836,290","1,991,531,787",,,,0,0,华东,福建,泉州市,C 制造业,www.guanfu.com
002103,<a href='http://www.szse.cn/certificate/individual/index.html?code=002103' target='_blank'><u>广博股份</u></a>,广博集团股份有限公司,"GUANGBO GROUP STOCK CO.,LTD.",浙江省宁波市海曙区石碶街道车何,002103,广博股份,2007-01-10,"545,623,431","374,318,205",,,,0,0,华东,浙江,宁波市,C 制造业,www.guangbo.net
002104,<a href='http://www.szse.cn/certificate/individual/index.html?code=002104' target='_blank'><u>恒宝股份</u></a>,恒宝股份有限公司,"HENGBAO CO.,LTD.",江苏省丹阳市横塘工业区,002104,恒宝股份,2007-01-10,"712,028,800","603,105,375",,,,0,0,华东,江苏,镇江市,C 制造业,www.hengbao.com
002105,<a href='http://www.szse.cn/certificate/individual/index.html?code=002105' target='_blank'><u>信隆健康</u></a>,深圳信隆健康产业发展股份有限公司,HL CORP (SHENZHEN),广东省深圳市宝安区松岗街道办碧头第三工业区,002105,信隆健康,2007-01-12,"368,500,000","368,500,000",,,,0,0,华南,广东,深圳市,C 制造业,www.hlcorp.com.cn
002106,<a href='http://www.szse.cn/certificate/individual/index.html?code=002106' target='_blank'><u>莱宝高科</u></a>,深圳莱宝高科技股份有限公司,"SHENZHEN LAIBAO HI-TECH CO., LTD.",广东省深圳市南山区高新北二道29号,002106,莱宝高科,2007-01-12,"705,816,160","703,854,402",,,,0,0,华南,广东,深圳市,C 制造业,www.laibao.com.cn
002107,<a href='http://www.szse.cn/certificate/individual/index.html?code=002107' target='_blank'><u>沃华医药</u></a>,山东沃华医药科技股份有限公司,"Shandong Wohua Pharmaceutical Co., Ltd.",山东省潍坊市高新技术产业开发区梨园街3517号,002107,沃华医药,2007-01-24,"360,756,000","349,228,003",,,,0,0,华东,山东,潍坊市,C 制造业,www.wohua.cn
002108,<a href='http://www.szse.cn/certificate/individual/index.html?code=002108' target='_blank'><u>沧州明珠</u></a>,沧州明珠塑料股份有限公司,"Cangzhou Mingzhu Plastic Co.,Ltd.",河北省沧州市运河区沧石路张庄子工业园区,002108,沧州明珠,2007-01-24,"1,417,924,199","1,417,924,199",,,,0,0,华北,河北,沧州市,C 制造业,www.cz-mz.com
002109,<a href='http://www.szse.cn/certificate/individual/index.html?code=002109' target='_blank'><u>兴化股份</u></a>,陕西兴化化学股份有限公司,"SHAANXI XINGHUA CHEMISTRY CO., LTD",陕西省兴平市东城区,002109,兴化股份,2007-01-26,"1,052,944,789","544,988,434",,,,0,0,西北,陕西,咸阳市,C 制造业,www.snxhchem.com
002110,<a href='http://www.szse.cn/certificate/individual/index.html?code=002110' target='_blank'><u>三钢闽光</u></a>,福建三钢闽光股份有限公司,"Sansteel MinGuang Co.,Ltd.,Fujian",福建省三明市梅列区工业中路群工三路,002110,三钢闽光,2007-01-26,"1,634,384,159","990,627,050",,,,0,0,华东,福建,三明市,C 制造业,www.sgmg.com.cn
002111,<a href='http://www.szse.cn/certificate/individual/index.html?code=002111' target='_blank'><u>威海广泰</u></a>,威海广泰空港设备股份有限公司,"Weihai Guangtai Airport Equipment Co., Ltd",山东省威海市环翠区黄河街16号,002111,威海广泰,2007-01-26,"381,827,504","327,234,897",,,,0,0,华东,山东,威海市,C 制造业,www.guangtai.com.cn
002112,<a href='http://www.szse.cn/certificate/individual/index.html?code=002112' target='_blank'><u>三变科技</u></a>,三变科技股份有限公司,"SAN BIAN SCI－TECH Co.,LTD.",浙江省三门县海游镇西区大道369号,002112,三变科技,2007-02-08,"201,600,000","183,802,561",,,,0,0,华东,浙江,台州市,C 制造业,www.sanbian.cn
002113,<a href='http://www.szse.cn/certificate/individual/index.html?code=002113' target='_blank'><u>天润数娱</u></a>,湖南天润数字娱乐文化传媒股份有限公司,"Hunan Tianrun Digital Entertainment &Cultural Media Co.,Ltd.",湖南省岳阳市九华山2号,002113,天润数娱,2007-02-08,"1,532,692,930","804,928,397",,,,0,0,华中,湖南,岳阳市,I 信息技术,www.trfz.com
002114,<a href='http://www.szse.cn/certificate/individual/index.html?code=002114' target='_blank'><u>罗平锌电</u></a>,云南罗平锌电股份有限公司,"YUNNAN LUOPING ZINC AND ELECTRICITY Co., LTD",云南省曲靖市罗平县罗雄镇九龙大道南段,002114,罗平锌电,2007-02-15,"323,395,267","323,377,492",,,,0,0,西南,云南,曲靖市,C 制造业,www.lpxdgf.cn
002115,<a href='http://www.szse.cn/certificate/individual/index.html?code=002115' target='_blank'><u>三维通信</u></a>,三维通信股份有限公司,"SUNWAVE COMMUNICATIONS CO.,LTD.",浙江省杭州市滨江区火炬大道581号,002115,三维通信,2007-02-15,"553,925,798","345,257,485",,,,0,0,华东,浙江,杭州市,C 制造业,www.sunwave.com.cn
002116,<a href='http://www.szse.cn/certificate/individual/index.html?code=002116' target='_blank'><u>中国海诚</u></a>,中国海诚工程科技股份有限公司,"CHINA HAISUM ENGINEERING CO.,LTD.",上海市宝庆路21号,002116,中国海诚,2007-02-15,"417,628,938","415,405,296",,,,0,0,华东,上海,上海市,M 科研服务,www.haisum.com
002117,<a href='http://www.szse.cn/certificate/individual/index.html?code=002117' target='_blank'><u>东港股份</u></a>,东港股份有限公司,TUNGKONG  INC.,山东省济南市山大北路23号,002117,东港股份,2007-03-02,"363,777,614","363,660,765",,,,0,0,华东,山东,济南市,C 制造业,www.tungkong.com.cn
002118,<a href='http://www.szse.cn/certificate/individual/index.html?code=002118' target='_blank'><u>紫鑫药业</u></a>,吉林紫鑫药业股份有限公司,"Jilin Zixin Pharmaceutical Industrial Co., Ltd.",吉林省通化市柳河县英利路88号,002118,紫鑫药业,2007-03-02,"1,280,759,826","1,025,231,368",,,,0,0,东北,吉林,通化市,C 制造业,www.jilinzixin.com.cn
002119,<a href='http://www.szse.cn/certificate/individual/index.html?code=002119' target='_blank'><u>康强电子</u></a>,宁波康强电子股份有限公司,"Ningbo Kangqiang Electronics Co., Ltd.",浙江省宁波市鄞州投资创业中心金源路988号,002119,康强电子,2007-03-02,"288,680,000","282,695,000",,,,0,0,华东,浙江,宁波市,C 制造业,www.kangqiang.com
002120,<a href='http://www.szse.cn/certificate/individual/index.html?code=002120' target='_blank'><u>韵达股份</u></a>,韵达控股股份有限公司,"YUNDA Holding CO., Ltd.",浙江省慈溪市崇寿镇永清南路8号,002120,韵达股份,2007-03-06,"1,317,553,116","180,808,651",,,,0,0,华东,浙江,宁波市,G 运输仓储,www.yundaex.com
002121,<a href='http://www.szse.cn/certificate/individual/index.html?code=002121' target='_blank'><u>科陆电子</u></a>,深圳市科陆电子科技股份有限公司,"SHENZHEN CLOU ELECTRONICS CO.,LTD.",广东省深圳市光明新区观光路3009号招商局光明科技园A6栋2A,002121,科陆电子,2007-03-06,"1,408,322,860","792,238,735",,,,0,0,华南,广东,深圳市,C 制造业,www.szclou.com
002122,<a href='http://www.szse.cn/certificate/individual/index.html?code=002122' target='_blank'><u>*ST天马</u></a>,天马轴承集团股份有限公司,"TIANMA BEARING GROUP CO., LTD.",浙江省杭州市拱墅区石祥路202号,002122,*ST天马,2007-03-28,"1,188,000,000","1,184,250,650",,,,0,0,华东,浙江,杭州市,C 制造业,www.zjtmb.com
002123,<a href='http://www.szse.cn/certificate/individual/index.html?code=002123' target='_blank'><u>梦网集团</u></a>,梦网荣信科技集团股份有限公司,"MONTNETS RONGXIN TECHNOLOGY GROUP CO.,LTD",辽宁省鞍山市铁东区科技路108号,002123,梦网集团,2007-03-28,"810,606,519","542,239,893",,,,0,0,东北,辽宁,鞍山市,I 信息技术,www.montnets.com
002124,<a href='http://www.szse.cn/certificate/individual/index.html?code=002124' target='_blank'><u>天邦股份</u></a>,天邦食品股份有限公司,"Tech-bank Food Co.,Ltd.",浙江省余姚市玉立路55号阳光国际大厦A座1805,002124,天邦股份,2007-04-03,"1,159,628,098","791,884,623",,,,0,0,华东,浙江,宁波市,C 制造业,www.tianbang.com
002125,<a href='http://www.szse.cn/certificate/individual/index.html?code=002125' target='_blank'><u>湘潭电化</u></a>,湘潭电化科技股份有限公司,"XIANGTAN ELECTROCHEMICAL SCIENTIFIC CO.,LTD.",湖南省湘潭市雨湖区鹤岭镇,002125,湘潭电化,2007-04-03,"345,599,985","258,950,385",,,,0,0,华中,湖南,湘潭市,C 制造业,www.chinaemd.com
002126,<a href='http://www.szse.cn/certificate/individual/index.html?code=002126' target='_blank'><u>银轮股份</u></a>,浙江银轮机械股份有限公司,"Zhejiang Yinlun Machinery Co., LTD.",浙江省天台县福溪街道始丰东路8号,002126,银轮股份,2007-04-18,"801,081,664","766,354,693",,,,0,0,华东,浙江,台州市,C 制造业,www.yinlun.com
002127,<a href='http://www.szse.cn/certificate/individual/index.html?code=002127' target='_blank'><u>南极电商</u></a>,南极电商股份有限公司,"NanJi E-Commerce Co., LTD",江苏省吴江市盛泽镇五龙路22号,002127,南极电商,2007-04-18,"2,454,870,403","1,451,263,134",,,,0,0,华东,江苏,苏州市,L 商务服务,www.xmtex.com
002128,<a href='http://www.szse.cn/certificate/individual/index.html?code=002128' target='_blank'><u>露天煤业</u></a>,内蒙古霍林河露天煤业股份有限公司,HUOLINHE OPENCUT COAL INDUSTRY CORPORATION LIMITED OF  INNER  MONGOLIA,内蒙古自治区霍林郭勒市哲里木大街（霍矿珠斯花区）,002128,露天煤业,2007-04-18,"1,634,378,473","1,634,373,423",,,,0,0,华北,内蒙古,通辽市,B 采矿业,www.zdhm.com.cn
002129,<a href='http://www.szse.cn/certificate/individual/index.html?code=002129' target='_blank'><u>中环股份</u></a>,天津中环半导体股份有限公司,"TIANJIN  ZHONGHUAN  SEMICONDUCTOR  CO., LTD.",天津市新技术产业园区华苑产业区（环外）海泰东路12号,002129,中环股份,2007-04-20,"2,644,236,466","2,644,236,466",,,,0,0,华北,天津,天津市,C 制造业,www.tjsemi.com
002130,<a href='http://www.szse.cn/certificate/individual/index.html?code=002130' target='_blank'><u>沃尔核材</u></a>,深圳市沃尔核材股份有限公司,"SHENZHEN WOER HEAT-SHRINKABLE MATERIAL CO.,LTD",广东省深圳市坪山新区兰景北路沃尔工业园,002130,沃尔核材,2007-04-20,"1,262,319,062","946,137,355",,,,0,0,华南,广东,深圳市,C 制造业,www.woer.com
002131,<a href='http://www.szse.cn/certificate/individual/index.html?code=002131' target='_blank'><u>利欧股份</u></a>,利欧集团股份有限公司,"LEO GROUP CO.,LTD.",浙江省温岭市滨海镇利欧路1号,002131,利欧股份,2007-04-27,"5,558,517,247","3,385,006,659",,,,0,0,华东,浙江,台州市,I 信息技术,www.chinapumps.com
002132,<a href='http://www.szse.cn/certificate/individual/index.html?code=002132' target='_blank'><u>恒星科技</u></a>,河南恒星科技股份有限公司,"Henan  Hengxing  Science & Technology  CO.,LTD.",河南省巩义市康店镇焦湾村,002132,恒星科技,2007-04-27,"1,256,498,403","1,252,476,814",,,,0,0,华中,河南,郑州市,C 制造业,www.hengxingchinese.com
002133,<a href='http://www.szse.cn/certificate/individual/index.html?code=002133' target='_blank'><u>广宇集团</u></a>,广宇集团股份有限公司,"Cosmos Group Co.,Ltd.",浙江省杭州市平海路8号,002133,广宇集团,2007-04-27,"774,144,175","634,957,144",,,,0,0,华东,浙江,杭州市,K 房地产,www.cosmosgroup.com.cn
002134,<a href='http://www.szse.cn/certificate/individual/index.html?code=002134' target='_blank'><u>天津普林</u></a>,天津普林电路股份有限公司,TIANJIN PRINTRONICS CIRCUIT CORPORATION,天津市空港经济区航海路53号,002134,天津普林,2007-05-16,"245,849,768","245,834,768",,,,0,0,华北,天津,天津市,C 制造业,www.toppcb.com
002135,<a href='http://www.szse.cn/certificate/individual/index.html?code=002135' target='_blank'><u>东南网架</u></a>,浙江东南网架股份有限公司,"Zhejiang Southeast Space Frame Co., Ltd.",浙江省杭州市萧山区衙前镇,002135,东南网架,2007-05-30,"1,034,402,200","672,708,782",,,,0,0,华东,浙江,杭州市,E 建筑业,www.dongnanwangjia.com
002136,<a href='http://www.szse.cn/certificate/individual/index.html?code=002136' target='_blank'><u>安 纳 达</u></a>,安徽安纳达钛业股份有限公司,"ANHUI ANNADA TITANIUM INDUSTRY CO.,LTD.",安徽省铜陵市铜官大道,002136,安 纳 达,2007-05-30,"215,020,000","213,700,560",,,,0,0,华东,安徽,铜陵市,C 制造业,www.andty.com
002137,<a href='http://www.szse.cn/certificate/individual/index.html?code=002137' target='_blank'><u>麦达数字</u></a>,深圳市麦达数字股份有限公司,"SHEN ZHEN MINDATA HOLDING CO., LTD",广东省深圳市龙岗区宝龙工业城宝龙六路实益达科技园,002137,麦达数字,2007-06-13,"579,224,599","284,800,693",,,,0,0,华南,广东,深圳市,I 信息技术,www.sz-seastar.com
002138,<a href='http://www.szse.cn/certificate/individual/index.html?code=002138' target='_blank'><u>顺络电子</u></a>,深圳顺络电子股份有限公司,"Shenzhen Sunlord Electronics Co.,Ltd.",广东省深圳市龙华区观澜街道大富苑工业区顺络观澜工业园,002138,顺络电子,2007-06-13,"812,037,354","638,730,790",,,,0,0,华南,广东,深圳市,C 制造业,www.sunlordinc.com
002139,<a href='http://www.szse.cn/certificate/individual/index.html?code=002139' target='_blank'><u>拓邦股份</u></a>,深圳拓邦股份有限公司,"SHENZHEN TOPBAND CO., LTD.",广东省深圳市南山区高新技术产业园清华大学研究院B区413房,002139,拓邦股份,2007-06-29,"1,019,790,717","783,934,072",,,,0,0,华南,广东,深圳市,C 制造业,www.topband-e.com
002140,<a href='http://www.szse.cn/certificate/individual/index.html?code=002140' target='_blank'><u>东华科技</u></a>,东华工程科技股份有限公司,East China Engineering Science and Technology Co.，Ltd.,安徽省合肥市长江西路669号高新技术产业开发区内,002140,东华科技,2007-07-12,"446,034,534","439,574,177",,,,0,0,华东,安徽,合肥市,E 建筑业,www.chinaecec.com
002141,<a href='http://www.szse.cn/certificate/individual/index.html?code=002141' target='_blank'><u>贤丰控股</u></a>,贤丰控股股份有限公司,INFUND HOLDING CO.，LTD,广东省珠海市金湾区三灶镇三灶科技工业园,002141,贤丰控股,2007-07-20,"1,134,656,519","636,604,250",,,,0,0,华南,广东,珠海市,C 制造业,www.ronsen.com.cn
002142,<a href='http://www.szse.cn/certificate/individual/index.html?code=002142' target='_blank'><u>宁波银行</u></a>,宁波银行股份有限公司,"BANK OF NINGBO CO., LTD",浙江省宁波市鄞州区宁东路345号,002142,宁波银行,2007-07-19,"5,069,743,785","4,491,412,594",,,,0,0,华东,浙江,宁波市,J 金融业,www.nbcb.com.cn
002143,<a href='http://www.szse.cn/certificate/individual/index.html?code=002143' target='_blank'><u>印纪传媒</u></a>,印纪娱乐传媒股份有限公司,"DMG Entertainment and Media Co., Ltd.",四川省遂宁市滨江南路666号,002143,印纪传媒,2007-07-20,"1,769,834,184","959,985,816",,,,0,0,西南,四川,遂宁市,L 商务服务,www.d-m-g.com
002144,<a href='http://www.szse.cn/certificate/individual/index.html?code=002144' target='_blank'><u>宏达高科</u></a>,宏达高科控股股份有限公司,"Hongda High-Tech Holding Co.,Ltd.",浙江省海宁市许村镇建设路118号,002144,宏达高科,2007-08-03,"176,762,528","140,544,597",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.zjhongda.com.cn
002145,<a href='http://www.szse.cn/certificate/individual/index.html?code=002145' target='_blank'><u>中核钛白</u></a>,中核华原钛白股份有限公司,"CNNC HUA YUAN TITANIUM DIOXIDE CO.,LTD",甘肃省嘉峪关市东湖国际小区2号楼1单元401室,002145,中核钛白,2007-08-03,"1,591,245,576","1,115,108,620",,,,0,0,西北,甘肃,嘉峪关市,C 制造业,www.tioxhua.com
002146,<a href='http://www.szse.cn/certificate/individual/index.html?code=002146' target='_blank'><u>荣盛发展</u></a>,荣盛房地产发展股份有限公司,"RiseSun Real Estate Development Co.,Ltd.",河北省廊坊市经济技术开发区祥云道81号,002146,荣盛发展,2007-08-08,"4,348,163,851","3,887,543,728",,,,0,0,华北,河北,廊坊市,K 房地产,www.risesun.cn
